player,nationality,position,team_player,comp_level,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,season,cost,team_team,comp_team,players_used_team,avg_age_team,possession_team,games_team,games_starts_team,minutes_team,minutes_90s_team,goals_team,assists_team,goals_assists_team,goals_pens_team,pens_made_team,pens_att_team,cards_yellow_team,cards_red_team,xg_team,npxg_team,xg_assist_team,npxg_xg_assist_team,progressive_carries_team,progressive_passes_team,goals_per90_team,assists_per90_team,goals_assists_per90_team,goals_pens_per90_team,goals_assists_pens_per90_team,xg_per90_team,xg_assist_per90_team,xg_xg_assist_per90_team,npxg_per90_team,npxg_xg_assist_per90_team,gk_games_team,gk_games_starts_team,gk_minutes_team,gk_goals_against_team,gk_goals_against_per90_team,gk_shots_on_target_against_team,gk_saves_team,gk_save_pct_team,gk_wins_team,gk_ties_team,gk_losses_team,gk_clean_sheets_team,gk_clean_sheets_pct_team,gk_pens_att_team,gk_pens_allowed_team,gk_pens_saved_team,gk_pens_missed_team,gk_pens_save_pct_team,gk_free_kick_goals_against_team,gk_corner_kick_goals_against_team,gk_own_goals_against_team,gk_psxg_team,gk_psnpxg_per_shot_on_target_against_team,gk_psxg_net_team,gk_psxg_net_per90_team,gk_passes_completed_launched_team,gk_passes_launched_team,gk_passes_pct_launched_team,gk_passes_team,gk_passes_throws_team,gk_pct_passes_launched_team,gk_passes_length_avg_team,gk_goal_kicks_team,gk_pct_goal_kicks_launched_team,gk_goal_kick_length_avg_team,gk_crosses_team,gk_crosses_stopped_team,gk_crosses_stopped_pct_team,gk_def_actions_outside_pen_area_team,gk_def_actions_outside_pen_area_per90_team,gk_avg_distance_def_actions_team,shots_team,shots_on_target_team,shots_on_target_pct_team,shots_per90_team,goals_per_shot_team,goals_per_shot_on_target_team,average_shot_distance_team,shots_free_kicks_team,npxg_per_shot_team,xg_net_team,npxg_net_team,passes_completed_team,passes_team,passes_pct_team,passes_total_distance_team,passes_progressive_distance_team,passes_completed_short_team,passes_short_team,passes_pct_short_team,passes_completed_medium_team,passes_medium_team,passes_pct_medium_team,passes_completed_long_team,passes_long_team,passes_pct_long_team,pass_xa_team,xg_assist_net_team,assisted_shots_team,passes_into_final_third_team,passes_into_penalty_area_team,crosses_into_penalty_area_team,passes_live_team,passes_dead_team,passes_free_kicks_team,through_balls_team,passes_switches_team,crosses_team,throw_ins_team,corner_kicks_team,corner_kicks_in_team,corner_kicks_out_team,corner_kicks_straight_team,passes_offsides_team,passes_blocked_team,sca_team,sca_per90_team,sca_passes_live_team,sca_passes_dead_team,sca_take_ons_team,sca_shots_team,sca_fouled_team,sca_defense_team,gca_team,gca_per90_team,gca_passes_live_team,gca_passes_dead_team,gca_take_ons_team,gca_shots_team,gca_fouled_team,gca_defense_team,tackles_team,tackles_won_team,tackles_def_3rd_team,tackles_mid_3rd_team,tackles_att_3rd_team,challenge_tackles_team,challenges_team,challenge_tackles_pct_team,challenges_lost_team,blocks_team,blocked_shots_team,blocked_passes_team,interceptions_team,tackles_interceptions_team,clearances_team,errors_team,touches_team,touches_def_pen_area_team,touches_def_3rd_team,touches_mid_3rd_team,touches_att_3rd_team,touches_att_pen_area_team,touches_live_ball_team,take_ons_team,take_ons_won_team,take_ons_won_pct_team,take_ons_tackled_team,take_ons_tackled_pct_team,carries_team,carries_distance_team,carries_progressive_distance_team,carries_into_final_third_team,carries_into_penalty_area_team,miscontrols_team,dispossessed_team,passes_received_team,progressive_passes_received_team,cards_yellow_red_team,fouls_team,fouled_team,offsides_team,pens_won_team,pens_conceded_team,own_goals_team,ball_recoveries_team,aerials_won_team,aerials_lost_team,aerials_won_pct_team,predicted_tacklepct,predicted_aerialpct
michael keane,eng ENG,DF,everton,eng Premier League,29,1993,12,10,985,10.9,1,2,3,1,0,0,0,0,1.3,1.3,0.7,2.1,2,31,4,0.09,0.18,0.27,0.09,0.27,0.12,0.07,0.19,0.12,0.19,14,4,28.6,1.28,0.37,0.07,0.25,12.9,0,0.1,-0.3,-0.3,305,441,69.2,5849,2983,115,146,78.8,147,179,82.1,39,93,41.9,0.8,1.3,3,33,2,0,429,9,3,0,0,4,6,0,0,0,0,3,8,10,0.91,8,0,0,1,1,0,2,0.18,2,0,0,0,0,0,7,4,5,2,0,5,8,62.5,3,12,7,5,14,21,55,1,565,83,275,239,55,24,565,7,4,57.1,2,28.6,257,1282,719,2,0,6,2,275,0,7,4,0,0,2,0,62,67,33,67,6,1,chelsea,eng Premier League,32,26.3,58.7,38,418,3420,38,37,27,64,34,3,3,81,3,49.5,47.2,38.6,85.8,829,1737,0.97,0.71,1.68,0.89,1.61,1.3,1.02,2.32,1.24,2.26,38,38,3420,47,1.24,159,115,71.1,11,11,16,10,26.3,1,1,0,0,0,1,8,3,47,0.3,3,0.08,95,290,32.8,1087,198,18.2,26.3,248,37.1,31.9,460,24,5.2,63,1.66,16.9,481,151,31.4,12.66,0.07,0.23,16.8,10,0.1,-12.5,-13.2,19147,22836,83.8,316440,104718,9510,10494,90.6,7700,8709,88.4,1461,2499,58.5,35.3,-11.6,376,1426,370,68,20995,1767,503,58,129,693,722,209,108,70,2,74,371,859,22.61,667,66,42,42,31,11,68,1.79,57,3,2,2,4,0,740,445,363,267,110,333,656,50.8,323,466,108,358,341,1081,661,21,27166,2564,8461,12057,6850,958,27163,838,380,45.3,352,42,16538,83509,43596,622,216,568,381,19065,1729,2,397,462,74,3,1,3,2024,493,453,52.1,58.540295,66.22411
michael keane,eng ENG,DF,everton,eng Premier League,29,1993,12,10,985,10.9,1,2,3,1,0,0,0,0,1.3,1.3,0.7,2.1,2,31,4,0.09,0.18,0.27,0.09,0.27,0.12,0.07,0.19,0.12,0.19,14,4,28.6,1.28,0.37,0.07,0.25,12.9,0,0.1,-0.3,-0.3,305,441,69.2,5849,2983,115,146,78.8,147,179,82.1,39,93,41.9,0.8,1.3,3,33,2,0,429,9,3,0,0,4,6,0,0,0,0,3,8,10,0.91,8,0,0,1,1,0,2,0.18,2,0,0,0,0,0,7,4,5,2,0,5,8,62.5,3,12,7,5,14,21,55,1,565,83,275,239,55,24,565,7,4,57.1,2,28.6,257,1282,719,2,0,6,2,275,0,7,4,0,0,2,0,62,67,33,67,6,1,crystal palace,eng Premier League,26,26.7,46.3,38,418,3420,38,38,29,67,37,1,3,82,3,39.3,36.8,29,65.8,556,1243,1,0.76,1.76,0.97,1.74,1.03,0.76,1.8,0.97,1.73,38,38,3420,49,1.29,160,114,71.9,11,12,15,9,23.7,4,4,0,0,0,0,8,3,44.7,0.26,-1.3,-0.03,153,446,34.3,930,189,33.7,32.3,273,48.7,37.6,539,29,5.4,40,1.05,13.1,423,133,31.4,11.13,0.09,0.28,17.6,23,0.09,-1.3,0.2,13395,17308,77.4,238779,88389,6005,6901,87,5794,6772,85.6,1309,2751,47.6,23.8,0,316,1013,239,51,15416,1834,525,41,118,591,763,186,84,60,5,58,350,746,19.63,497,67,56,49,59,18,67,1.76,43,6,6,6,4,2,690,421,354,246,90,281,532,52.8,251,463,119,344,359,1049,807,7,21713,2580,7668,9275,4991,766,21710,784,367,46.8,314,40.1,11687,60301,30015,393,206,643,457,13304,1238,2,446,479,58,2,4,3,2093,496,578,46.2,59.575375,61.42954
michael keane,eng ENG,DF,everton,eng Premier League,29,1993,12,10,985,10.9,1,2,3,1,0,0,0,0,1.3,1.3,0.7,2.1,2,31,4,0.09,0.18,0.27,0.09,0.27,0.12,0.07,0.19,0.12,0.19,14,4,28.6,1.28,0.37,0.07,0.25,12.9,0,0.1,-0.3,-0.3,305,441,69.2,5849,2983,115,146,78.8,147,179,82.1,39,93,41.9,0.8,1.3,3,33,2,0,429,9,3,0,0,4,6,0,0,0,0,3,8,10,0.91,8,0,0,1,1,0,2,0.18,2,0,0,0,0,0,7,4,5,2,0,5,8,62.5,3,12,7,5,14,21,55,1,565,83,275,239,55,24,565,7,4,57.1,2,28.6,257,1282,719,2,0,6,2,275,0,7,4,0,0,2,0,62,67,33,67,6,1,fulham,eng Premier League,29,28.2,48.8,38,418,3420,38,52,33,85,47,5,9,80,1,46.2,39.1,28.5,67.7,662,1326,1.37,0.87,2.24,1.24,2.11,1.22,0.75,1.97,1.03,1.78,38,38,3420,53,1.39,196,144,76.5,15,7,16,9,23.7,8,7,1,0,12.5,1,8,2,60.1,0.28,9.1,0.24,140,438,32,1176,193,28.4,46,280,37.1,35,490,36,7.3,48,1.26,14,420,137,32.6,11.05,0.11,0.34,17.3,17,0.1,5.8,7.9,13974,18014,77.6,255629,89303,5867,6818,86.1,6222,7333,84.8,1551,2860,54.2,23.7,4.5,306,1044,284,97,16136,1818,471,20,157,769,795,182,70,69,2,60,393,751,19.76,528,78,29,54,47,15,90,2.37,56,9,5,11,7,2,625,350,295,229,101,299,585,51.1,286,455,125,330,340,965,749,15,22162,2563,7462,9521,5416,758,22153,599,272,45.4,239,39.9,12250,68158,35319,472,124,535,379,13847,1316,0,411,405,60,8,8,2,1979,511,550,48.2,57.2138,62.445015
michael keane,eng ENG,DF,everton,eng Premier League,29,1993,12,10,985,10.9,1,2,3,1,0,0,0,0,1.3,1.3,0.7,2.1,2,31,4,0.09,0.18,0.27,0.09,0.27,0.12,0.07,0.19,0.12,0.19,14,4,28.6,1.28,0.37,0.07,0.25,12.9,0,0.1,-0.3,-0.3,305,441,69.2,5849,2983,115,146,78.8,147,179,82.1,39,93,41.9,0.8,1.3,3,33,2,0,429,9,3,0,0,4,6,0,0,0,0,3,8,10,0.91,8,0,0,1,1,0,2,0.18,2,0,0,0,0,0,7,4,5,2,0,5,8,62.5,3,12,7,5,14,21,55,1,565,83,275,239,55,24,565,7,4,57.1,2,28.6,257,1282,719,2,0,6,2,275,0,7,4,0,0,2,0,62,67,33,67,6,1,leeds united,eng Premier League,29,25.3,47,38,418,3420,38,45,31,76,44,1,3,89,3,47.4,45,31.9,76.9,555,1429,1.18,0.82,2,1.16,1.97,1.25,0.84,2.09,1.18,2.02,38,38,3420,78,2.05,185,108,60.5,7,10,21,5,13.2,6,5,0,1,0,1,7,1,64.1,0.32,-12.9,-0.34,124,520,23.8,883,214,40.8,41.1,275,58.2,44.1,475,36,7.6,69,1.82,11.6,459,141,30.7,12.08,0.1,0.31,16.6,19,0.1,-2.4,-1,12437,16924,73.5,206567,84295,6115,7225,84.6,4782,5973,80.1,1072,2528,42.4,27.3,-0.9,337,1086,270,70,14953,1911,484,41,87,653,837,199,93,68,4,60,414,783,20.61,535,99,32,54,48,15,69,1.82,43,7,4,9,3,3,840,480,376,343,121,412,863,47.7,451,536,131,405,392,1232,734,18,21642,2125,6971,9290,5587,796,21639,688,268,39,328,47.7,11342,55021,27062,379,146,602,421,12329,1418,2,467,405,60,2,6,1,2206,586,607,49.1,53.7133,63.47423
michael keane,eng ENG,DF,everton,eng Premier League,29,1993,12,10,985,10.9,1,2,3,1,0,0,0,0,1.3,1.3,0.7,2.1,2,31,4,0.09,0.18,0.27,0.09,0.27,0.12,0.07,0.19,0.12,0.19,14,4,28.6,1.28,0.37,0.07,0.25,12.9,0,0.1,-0.3,-0.3,305,441,69.2,5849,2983,115,146,78.8,147,179,82.1,39,93,41.9,0.8,1.3,3,33,2,0,429,9,3,0,0,4,6,0,0,0,0,3,8,10,0.91,8,0,0,1,1,0,2,0.18,2,0,0,0,0,0,7,4,5,2,0,5,8,62.5,3,12,7,5,14,21,55,1,565,83,275,239,55,24,565,7,4,57.1,2,28.6,257,1282,719,2,0,6,2,275,0,7,4,0,0,2,0,62,67,33,67,6,1,leicester city,eng Premier League,28,26.1,47.7,38,418,3420,38,49,36,85,46,3,6,63,2,50.6,45.8,38.5,84.2,580,1304,1.29,0.95,2.24,1.21,2.16,1.33,1.01,2.34,1.2,2.22,38,38,3420,68,1.79,178,113,64,9,7,22,7,18.4,5,4,1,0,20,4,8,5,55.4,0.29,-7.6,-0.2,132,497,26.6,1004,203,34.5,37.2,311,48.6,38.6,558,36,6.5,48,1.26,10.3,412,142,34.5,10.84,0.11,0.32,17.7,14,0.11,-1.6,0.2,14887,18871,78.9,249219,89055,7245,8221,88.1,6087,7165,85,1165,2422,48.1,26.3,-2.5,319,1142,220,52,17049,1739,464,76,93,496,724,135,70,41,6,83,393,744,19.58,540,52,50,50,38,14,87,2.29,59,2,8,8,7,3,700,412,345,292,63,308,669,46,361,517,170,347,367,1067,777,12,23125,2681,8408,10293,4641,688,23119,620,291,46.9,245,39.5,12503,63356,31619,363,175,548,313,14797,1294,2,410,397,83,5,5,5,2013,512,558,47.9,50.50078,61.971073
michael keane,eng ENG,DF,everton,eng Premier League,29,1993,12,10,985,10.9,1,2,3,1,0,0,0,0,1.3,1.3,0.7,2.1,2,31,4,0.09,0.18,0.27,0.09,0.27,0.12,0.07,0.19,0.12,0.19,14,4,28.6,1.28,0.37,0.07,0.25,12.9,0,0.1,-0.3,-0.3,305,441,69.2,5849,2983,115,146,78.8,147,179,82.1,39,93,41.9,0.8,1.3,3,33,2,0,429,9,3,0,0,4,6,0,0,0,0,3,8,10,0.91,8,0,0,1,1,0,2,0.18,2,0,0,0,0,0,7,4,5,2,0,5,8,62.5,3,12,7,5,14,21,55,1,565,83,275,239,55,24,565,7,4,57.1,2,28.6,257,1282,719,2,0,6,2,275,0,7,4,0,0,2,0,62,67,33,67,6,1,liverpool,eng Premier League,28,27.4,60.8,38,418,3420,38,71,58,129,69,2,4,57,1,72.6,69.5,56.7,126.1,719,1992,1.87,1.53,3.39,1.82,3.34,1.91,1.49,3.4,1.83,3.32,38,38,3420,47,1.24,157,111,71.3,19,10,9,14,36.8,4,2,1,1,33.3,0,0,2,54.1,0.33,9.1,0.24,118,285,41.4,1258,217,18.4,24.3,215,24.7,29.9,400,23,5.8,89,2.34,9,601,203,33.8,15.82,0.11,0.34,16.2,7,0.12,-1.6,-0.5,20043,24361,82.3,352929,120466,9023,10114,89.2,8561,9758,87.7,1962,3283,59.8,52.3,1.3,458,1615,452,85,22466,1811,416,103,198,799,860,235,56,155,1,84,383,1046,27.53,778,85,55,75,33,20,129,3.39,97,9,7,8,7,1,590,370,228,250,112,281,648,43.4,367,350,74,276,333,923,568,20,28399,2310,8119,13329,7149,1252,28395,691,320,46.3,282,40.8,17146,82458,41527,569,234,584,413,19921,1974,0,405,321,84,3,4,2,2211,482,455,51.4,49.435703,65.61453
michael keane,eng ENG,DF,everton,eng Premier League,29,1993,12,10,985,10.9,1,2,3,1,0,0,0,0,1.3,1.3,0.7,2.1,2,31,4,0.09,0.18,0.27,0.09,0.27,0.12,0.07,0.19,0.12,0.19,14,4,28.6,1.28,0.37,0.07,0.25,12.9,0,0.1,-0.3,-0.3,305,441,69.2,5849,2983,115,146,78.8,147,179,82.1,39,93,41.9,0.8,1.3,3,33,2,0,429,9,3,0,0,4,6,0,0,0,0,3,8,10,0.91,8,0,0,1,1,0,2,0.18,2,0,0,0,0,0,7,4,5,2,0,5,8,62.5,3,12,7,5,14,21,55,1,565,83,275,239,55,24,565,7,4,57.1,2,28.6,257,1282,719,2,0,6,2,275,0,7,4,0,0,2,0,62,67,33,67,6,1,manchester city,eng Premier League,24,27.2,64.7,38,418,3420,38,92,69,161,83,9,10,44,1,78.6,71.1,57.5,128.6,988,2073,2.42,1.82,4.24,2.18,4,2.07,1.51,3.58,1.87,3.38,38,38,3420,33,0.87,92,60,67.4,28,5,5,13,34.2,3,3,0,0,0,1,4,1,30.3,0.3,-1.7,-0.05,128,287,44.6,1242,163,18.9,23.9,181,28.7,30.4,312,20,6.4,40,1.05,21.1,590,205,34.7,15.53,0.14,0.4,16.6,20,0.12,13.4,11.9,23263,26642,87.3,396454,114920,11020,11888,92.7,9848,10836,90.9,1932,2849,67.8,57.6,11.5,464,1770,445,75,25047,1544,440,94,177,742,614,238,72,87,11,51,350,1099,28.92,826,81,53,76,49,14,168,4.42,130,7,8,9,12,2,471,272,185,198,88,212,462,45.9,250,339,95,244,223,694,402,9,29895,2170,7410,14372,8301,1277,29885,704,336,47.7,239,33.9,19122,104099,56216,754,279,406,298,22992,2054,0,347,384,51,9,3,1,1866,438,364,54.6,53.54908,68.41998
michael keane,eng ENG,DF,everton,eng Premier League,29,1993,12,10,985,10.9,1,2,3,1,0,0,0,0,1.3,1.3,0.7,2.1,2,31,4,0.09,0.18,0.27,0.09,0.27,0.12,0.07,0.19,0.12,0.19,14,4,28.6,1.28,0.37,0.07,0.25,12.9,0,0.1,-0.3,-0.3,305,441,69.2,5849,2983,115,146,78.8,147,179,82.1,39,93,41.9,0.8,1.3,3,33,2,0,429,9,3,0,0,4,6,0,0,0,0,3,8,10,0.91,8,0,0,1,1,0,2,0.18,2,0,0,0,0,0,7,4,5,2,0,5,8,62.5,3,12,7,5,14,21,55,1,565,83,275,239,55,24,565,7,4,57.1,2,28.6,257,1282,719,2,0,6,2,275,0,7,4,0,0,2,0,62,67,33,67,6,1,manchester utd,eng Premier League,26,26.9,53.7,38,418,3420,38,56,42,98,53,3,3,78,2,67.7,65.3,52.2,117.5,711,1595,1.47,1.11,2.58,1.39,2.5,1.78,1.37,3.15,1.72,3.09,38,38,3420,43,1.13,142,99,71.1,23,6,9,17,44.7,3,2,1,0,33.3,2,6,1,41.3,0.27,-0.7,-0.02,141,449,31.4,909,128,37,32.3,302,37.4,31.7,526,15,2.9,32,0.84,14.8,590,206,34.9,15.53,0.09,0.26,17.8,20,0.11,-11.7,-12.3,16603,20525,80.9,276625,97026,8273,9294,89,6359,7306,87,1438,2651,54.2,44.6,-10.2,478,1268,398,57,18827,1619,325,105,165,517,715,196,71,47,4,79,420,1051,27.66,840,58,46,63,35,9,99,2.61,79,3,8,5,4,0,658,400,343,231,84,301,598,50.3,297,496,146,350,352,1010,771,11,24848,2639,8093,10389,6570,1036,24845,730,317,43.4,338,46.3,14245,70351,37126,515,239,497,293,16447,1578,0,424,297,79,2,3,1,2190,465,434,51.7,58.416794,65.559616
michael keane,eng ENG,DF,everton,eng Premier League,29,1993,12,10,985,10.9,1,2,3,1,0,0,0,0,1.3,1.3,0.7,2.1,2,31,4,0.09,0.18,0.27,0.09,0.27,0.12,0.07,0.19,0.12,0.19,14,4,28.6,1.28,0.37,0.07,0.25,12.9,0,0.1,-0.3,-0.3,305,441,69.2,5849,2983,115,146,78.8,147,179,82.1,39,93,41.9,0.8,1.3,3,33,2,0,429,9,3,0,0,4,6,0,0,0,0,3,8,10,0.91,8,0,0,1,1,0,2,0.18,2,0,0,0,0,0,7,4,5,2,0,5,8,62.5,3,12,7,5,14,21,55,1,565,83,275,239,55,24,565,7,4,57.1,2,28.6,257,1282,719,2,0,6,2,275,0,7,4,0,0,2,0,62,67,33,67,6,1,newcastle utd,eng Premier League,27,27.3,52.3,38,418,3420,38,64,42,106,58,6,6,61,1,72,67.4,51.9,119.3,694,1618,1.68,1.11,2.79,1.53,2.63,1.89,1.37,3.26,1.77,3.14,38,38,3418,33,0.87,127,94,75.6,19,14,5,14,36.8,5,2,2,1,50,0,8,2,33.2,0.24,2.2,0.06,126,378,33.3,714,246,32.2,20.7,230,64.3,48.5,441,35,7.9,74,1.95,12.4,565,184,32.6,14.87,0.1,0.32,15.6,15,0.12,-8,-9.4,13925,17837,78.1,246297,90893,6433,7370,87.3,5580,6605,84.5,1523,2774,54.9,45,-9.9,435,1083,403,64,16020,1746,447,88,142,740,728,270,106,90,15,71,370,1008,26.53,690,110,62,77,57,12,106,2.79,64,6,15,10,6,5,607,360,268,254,85,307,642,47.8,335,448,116,332,333,940,680,10,22106,2088,6757,9053,6516,1161,22100,783,349,44.6,322,41.1,12021,64166,32968,493,227,576,363,13803,1599,0,406,399,71,2,5,2,2065,553,427,56.4,54.723423,70.184166
michael keane,eng ENG,DF,everton,eng Premier League,29,1993,12,10,985,10.9,1,2,3,1,0,0,0,0,1.3,1.3,0.7,2.1,2,31,4,0.09,0.18,0.27,0.09,0.27,0.12,0.07,0.19,0.12,0.19,14,4,28.6,1.28,0.37,0.07,0.25,12.9,0,0.1,-0.3,-0.3,305,441,69.2,5849,2983,115,146,78.8,147,179,82.1,39,93,41.9,0.8,1.3,3,33,2,0,429,9,3,0,0,4,6,0,0,0,0,3,8,10,0.91,8,0,0,1,1,0,2,0.18,2,0,0,0,0,0,7,4,5,2,0,5,8,62.5,3,12,7,5,14,21,55,1,565,83,275,239,55,24,565,7,4,57.1,2,28.6,257,1282,719,2,0,6,2,275,0,7,4,0,0,2,0,62,67,33,67,6,1,nott'ham forest,eng Premier League,33,26.5,37.6,38,418,3420,38,36,22,58,33,3,6,84,0,39.3,34.6,26.3,61,435,859,0.95,0.58,1.53,0.87,1.45,1.03,0.69,1.73,0.91,1.6,38,38,3420,68,1.79,182,112,65.9,9,11,18,8,21.1,9,6,2,1,25,2,9,0,60.1,0.3,-7.9,-0.21,237,712,33.3,957,185,51,43.2,338,66.3,47.5,621,35,5.6,38,1,17,362,111,30.7,9.53,0.09,0.3,17.2,9,0.1,-3.3,-1.6,9543,13606,70.1,177315,72656,4046,4952,81.7,4071,5126,79.4,1187,2708,43.8,20.5,-4.3,246,660,172,50,11801,1738,446,31,66,530,720,128,65,53,1,67,313,593,15.61,416,59,31,38,36,13,54,1.42,31,5,4,11,3,0,659,387,380,201,78,296,584,50.7,288,500,156,344,349,1008,944,7,17912,2715,7420,6953,3755,611,17906,569,254,44.6,235,41.3,8674,46411,24008,308,111,537,275,9452,847,0,445,390,67,3,9,0,1902,560,600,48.3,59.19605,62.290295
michael keane,eng ENG,DF,everton,eng Premier League,29,1993,12,10,985,10.9,1,2,3,1,0,0,0,0,1.3,1.3,0.7,2.1,2,31,4,0.09,0.18,0.27,0.09,0.27,0.12,0.07,0.19,0.12,0.19,14,4,28.6,1.28,0.37,0.07,0.25,12.9,0,0.1,-0.3,-0.3,305,441,69.2,5849,2983,115,146,78.8,147,179,82.1,39,93,41.9,0.8,1.3,3,33,2,0,429,9,3,0,0,4,6,0,0,0,0,3,8,10,0.91,8,0,0,1,1,0,2,0.18,2,0,0,0,0,0,7,4,5,2,0,5,8,62.5,3,12,7,5,14,21,55,1,565,83,275,239,55,24,565,7,4,57.1,2,28.6,257,1282,719,2,0,6,2,275,0,7,4,0,0,2,0,62,67,33,67,6,1,southampton,eng Premier League,36,24.7,44.5,38,418,3420,38,36,25,61,34,2,4,73,0,37.7,34.5,28.2,62.7,588,1125,0.95,0.66,1.61,0.89,1.55,0.99,0.74,1.73,0.91,1.65,38,38,3420,73,1.92,150,81,52.7,6,7,25,4,10.5,3,2,1,0,33.3,1,8,5,46.3,0.29,-21.7,-0.57,234,742,31.5,1115,173,50.5,38.1,303,59.1,44.9,548,42,7.7,55,1.45,15.1,413,132,32,10.87,0.08,0.26,18.1,17,0.09,-1.7,-0.5,12319,16391,75.2,211636,79814,5972,6925,86.2,4830,5823,82.9,1170,2625,44.6,26,-3.2,302,938,239,71,14585,1749,426,38,87,613,752,157,63,65,2,57,375,718,18.89,493,77,46,51,38,13,61,1.61,35,5,7,5,6,3,713,426,377,279,57,297,611,48.6,314,542,165,377,428,1141,852,11,21095,2639,7452,8998,4880,712,21091,759,361,47.6,318,41.9,11324,61010,29821,453,131,567,400,12216,1112,0,430,378,57,3,3,5,2130,551,611,47.4,54.727383,61.866238
michael keane,eng ENG,DF,everton,eng Premier League,29,1993,12,10,985,10.9,1,2,3,1,0,0,0,0,1.3,1.3,0.7,2.1,2,31,4,0.09,0.18,0.27,0.09,0.27,0.12,0.07,0.19,0.12,0.19,14,4,28.6,1.28,0.37,0.07,0.25,12.9,0,0.1,-0.3,-0.3,305,441,69.2,5849,2983,115,146,78.8,147,179,82.1,39,93,41.9,0.8,1.3,3,33,2,0,429,9,3,0,0,4,6,0,0,0,0,3,8,10,0.91,8,0,0,1,1,0,2,0.18,2,0,0,0,0,0,7,4,5,2,0,5,8,62.5,3,12,7,5,14,21,55,1,565,83,275,239,55,24,565,7,4,57.1,2,28.6,257,1282,719,2,0,6,2,275,0,7,4,0,0,2,0,62,67,33,67,6,1,tottenham,eng Premier League,29,27.6,50,38,418,3420,38,68,46,114,63,5,6,77,3,57.1,52.4,43.1,95.5,692,1449,1.79,1.21,3,1.66,2.87,1.5,1.13,2.64,1.38,2.51,38,38,3420,63,1.66,172,109,65.1,18,6,14,10,26.3,4,3,1,0,25,1,7,1,55.1,0.3,-6.9,-0.18,113,342,33,804,180,31,30.2,283,32.9,29.5,515,25,4.9,45,1.18,15.2,512,186,36.3,13.47,0.12,0.34,16.7,13,0.1,10.9,10.6,15972,19672,81.2,277567,92697,7333,8180,89.6,6707,7682,87.3,1499,2669,56.2,34,2.9,386,1071,323,104,17950,1655,404,74,165,719,664,203,113,51,0,67,414,910,23.95,692,60,46,55,38,19,116,3.05,84,7,7,9,7,2,619,353,325,215,79,275,574,47.9,299,428,148,280,340,959,762,20,23836,2734,8571,10329,5135,842,23830,666,306,45.9,288,43.2,13679,71290,36842,465,189,521,356,15864,1436,1,424,353,67,5,4,1,1984,549,474,53.7,54.812134,67.764404
